# x,y,z
2.328042314019925385e+01,-4.986214025063895861e+01,-3.164777512757066802e+01
1.860751045823820604e+01,-5.061569941986819998e+01,-3.197505867947594638e+01
3.615147189699347763e+01,-5.128248256113251102e+01,-3.401662516650745260e+01
4.539015485326994082e+01,-5.728542730459384558e+01,-3.909112568642451180e+01
-1.005737757367029239e+01,1.861775120443607889e+01,7.985724701081464616e+01
2.301402120230683934e+01,-3.737489982719531412e+01,-2.924880211014707143e+01
4.330964393776858934e+00,-3.313607214968414638e+01,1.423899693781108233e+01
2.359384404145060543e+01,-4.173036407672962156e+01,-3.062225010117358792e+01
-1.817980413652490057e+01,2.173944071657722965e+00,5.934348043667690575e+01
1.987835843407595249e+01,5.542820043123262153e+00,5.809379311091159792e+01
-1.588609957795886451e+01,1.612602554825773993e+01,8.041934894695368996e+01
-2.265941730111876140e+01,2.612586991948477788e+01,9.369480168618949278e+01
7.028491526249028176e+00,-5.379064523957400468e+01,-1.988076679707402050e+01
1.051159920137277659e+01,1.135989784716838713e+01,6.592365407923399800e+01
2.792521126213007321e+01,-5.990468893706622566e+01,-3.572087318666072520e+01
4.564340252347690097e+01,-5.589850595988429660e+01,-3.889279120959958647e+01
-2.494214022840547162e+00,-2.435880323087546984e+01,2.570118117840948102e+01
1.157540757471980264e+01,-5.631645955082616695e+01,-3.504981194066601802e+01
-3.270872293462343805e+01,1.495066682201016794e+00,4.407769465976831214e+01
-8.272237001769388698e+00,2.607006537525574430e+01,8.633790106359680294e+01
4.543101743306241502e+00,2.965834162535247387e+01,-4.523634069759069121e+01
-1.781117356434738497e+01,1.848882501683467083e+01,-4.451853536628179597e+01
-2.926756568003339964e+01,1.815036433113805714e+01,8.655930210654923940e+01
1.588608446419548903e+00,-3.018849454814319344e+01,1.795294996976752699e+01
7.000033020090606684e+00,3.868086696779463551e+01,-5.569948367579709725e+01
-2.210567891580480282e+00,2.459281335636763899e+01,8.256886067530207640e+01
-2.760118978380513965e+01,-3.143804824057002634e+01,-2.921638033103518595e+01
1.662986125688955141e+01,-2.956959119920988854e+01,2.141540039514475069e+01
-3.651503320224630311e+00,-1.942046437673021941e+01,3.275116752107199147e+01
8.742388916112759034e+00,1.152099596223373323e+00,-2.946800418002997901e+01
5.937968104372910005e+00,-5.224160217406986817e+01,-1.829552016521457247e+01
3.428180800183390886e+00,3.175261128671982647e+01,-4.691406870001478779e+01
2.047952515699713061e+01,-3.198919049064542008e+01,-2.899338745872816858e+01
-2.347013655448210301e+01,2.031580740788516337e+01,-5.147432270743969696e+01
-1.549982850025760639e+00,-3.775264487615715758e+00,5.341302270443250677e+01
-2.335592365814578031e+01,-1.783643875951209523e+01,-1.092918606832117234e+01
-3.831154550128450609e+01,2.539232666726949006e+01,3.103750609311707365e+01
2.388359353597635248e+01,3.002489959316892154e+01,4.591275748970494419e+01
2.868534865677437651e+01,-2.248290875010288659e+01,3.071633904144755789e+01
-3.389814253008297840e+01,-1.172696129377226271e+01,9.122092273056319200e+00
-2.796890839484516889e+01,2.562693193748378118e+00,4.283041208886375273e+01
4.688144190872341710e+01,-4.907534561753904967e+01,-3.678929006476887054e+01
-7.864646665644323242e+00,1.927819897477826672e+01,7.950611654671453721e+01
1.566251945582807359e+01,-2.555025547875511904e+01,2.674641025188455146e+01
-6.625797407865695376e+00,-9.871700818742649375e+00,4.676223089501961283e+01
3.151480007896986280e+01,-5.038832593655217096e+01,-3.258839694475967974e+01
1.035887344332695648e+01,-3.494875805532404200e+01,1.256662751938474187e+01
-2.638345821768544397e+01,2.609883679810408097e+01,9.542154362054355943e+01
1.376130145324380294e+01,9.891357639756231945e-01,-2.993737308874514724e+01
-4.090260888453693155e+01,1.886637934323035282e+01,1.310629158181304454e+01
2.665569188442344029e+00,-3.805922205157972193e+00,-2.896333396557611550e+01
-3.926175444715413931e+01,-2.132972561114364396e+01,-4.658932650410117304e+01
1.989121594206917720e+01,4.189705219605247066e+01,-3.214235485604673670e+01
-1.010696656380158132e+01,-2.773990438140679515e+01,2.224059655508942157e+01
-2.488245551638726738e+00,-1.697073851118306109e+01,3.580356917998449973e+01
-3.025643642450332749e+01,1.421741064405382060e+00,3.964641930893597532e+01
-1.053363498443876090e+01,-3.419162003474607303e+01,-3.709501236036138749e+01
3.781399800057710370e-01,2.901462608024095857e+01,8.589102071255909721e+01
1.548975647742953576e+01,1.849629711889901174e+01,-3.772406230272859773e+01
4.643945549471747114e+01,-6.954364540371700798e+01,-4.563424620933155040e+01
-4.184178195756071972e+01,2.285892604681073692e+01,1.778183595186561661e+01
-1.821127712217747430e+01,-2.579214702058717990e+01,-1.924726784315110351e+01
-2.774074668275577693e+01,1.531154997836904563e+01,8.195455189343208247e+01
-1.100095858782270497e+01,3.111817465639368052e+01,9.284968016264875246e+01
-2.052040037032056219e+01,7.128650160605877417e+00,2.568747252852043061e+01
-2.138834895359799404e+01,1.235905282170355513e+01,-4.378327588073393883e+01
2.387175792653724482e+00,2.749421081667331279e+01,-4.376951833099111866e+01
-1.893040470893880212e+01,1.728735933116283618e+01,8.302047325806704237e+01
-2.271703746226971177e+01,-3.599838299581340095e+01,-3.203156025051480782e+01
